image,severity,code,box_index,detail
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0169.png,warning,small_box,3,box area 0.1334% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0171.png,warning,small_box,0,box area 0.4472% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0171.png,warning,small_box,2,box area 0.2604% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0179.png,warning,small_box,1,box area 0.1980% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0194.png,warning,small_box,1,box area 0.1475% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0201.png,warning,small_box,1,box area 0.1337% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0218.png,warning,small_box,0,box area 0.2059% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0218.png,warning,small_box,1,box area 0.4195% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0218.png,warning,small_box,3,box area 0.0809% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0223.png,warning,small_box,0,box area 0.4656% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0231.png,warning,small_box,0,box area 0.2135% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\hf_vn_plates_segment\images\train\Dieu_0231.png,warning,small_box,1,box area 0.1368% of the image is below the 0.50% threshold; plates this small are hard to learn
