image,severity,code,box_index,detail
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi32_jpg.rf.c7d9d463365bdda962c2d0f144b4702f.jpg,warning,small_box,0,box area 0.2357% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi34_jpg.rf.f9dce02cc6b1d5a1ac811dfa69c9fe4c.jpg,warning,small_box,0,box area 0.0653% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi35_jpg.rf.cf3e89e8826da6d3bf20dd1347010d83.jpg,warning,small_box,0,box area 0.0925% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi37_jpg.rf.92f5f55b85e51d20b5584c518efe8294.jpg,warning,small_box,0,box area 0.0500% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi39_jpg.rf.62a21af614239d1a8b212f9c246a1f91.jpg,warning,small_box,0,box area 0.1787% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi39_jpg.rf.62a21af614239d1a8b212f9c246a1f91.jpg,warning,small_box,1,box area 0.0750% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi40_jpg.rf.bfaf13f2855a86d9e7eb2bcf64e02f61.jpg,warning,small_box,0,box area 0.1354% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi40_jpg.rf.bfaf13f2855a86d9e7eb2bcf64e02f61.jpg,warning,small_box,1,box area 0.0781% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi41_jpg.rf.9208940820f7592eff5833ece2073e51.jpg,warning,small_box,0,box area 0.1293% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi42_jpg.rf.a3dbd4912683bd3900e3627c12a14d31.jpg,warning,small_box,0,box area 0.1697% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi44_jpg.rf.8492008881ee088bff4404329926df8f.jpg,warning,small_box,0,box area 0.1192% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi44_jpg.rf.8492008881ee088bff4404329926df8f.jpg,warning,small_box,1,box area 0.2226% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi45_jpg.rf.ce9c0c7d3e3991aaaf79e06bf4c96e47.jpg,warning,small_box,0,box area 0.3195% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi49_jpg.rf.0303bb91ac924722183829de7801ceb5.jpg,warning,small_box,0,box area 0.1216% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi4_jpg.rf.65aea602e4c4ba7b7ce8ca16c6f29cac.jpg,warning,small_box,0,box area 0.0974% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi4_jpg.rf.65aea602e4c4ba7b7ce8ca16c6f29cac.jpg,warning,small_box,1,box area 0.0311% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi50_jpg.rf.413154d1c0e9b8277ffc0d036352b1b9.jpg,warning,small_box,0,box area 0.2893% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi53_jpg.rf.4515e6d2e145d3bcb1737f0d3590d9ad.jpg,warning,small_box,0,box area 0.3784% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi55_jpg.rf.94d8e5a8e64c90da7c6ef8974aa5a294.jpg,warning,small_box,0,box area 0.2514% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi57_jpg.rf.f3a14d5b8f2559b999ba6a4cdbeb225e.jpg,warning,small_box,0,box area 0.1360% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi58_jpg.rf.5e8d2d6ff4d214c78c0790f1f5c8c220.jpg,warning,small_box,0,box area 0.1528% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi5_jpg.rf.c60c4df9782fc38cab188c5fb997dd38.jpg,warning,small_box,0,box area 0.0704% of the image is below the 0.50% threshold; plates this small are hard to learn
D:\DATN\datasets\raw\roboflow_cuong_ta\train\images\boderquandoi60_jpg.rf.c6478657f0c73ef61fe6745e2a774c27.jpg,warning,small_box,0,box area 0.1807% of the image is below the 0.50% threshold; plates this small are hard to learn
